sample_id,method,teacher_index,answer_index,approximate_index,minimum_margin,feature_relative_l2,candidate_kl,maximum_normalized_adverse_shift,prediction_match,harmful,beneficial
vsi_question_3068,cmrq_risk_atoms32_r456,1,1,1,2.875,0.14936310052871704,0.0,0.0,1,0,0
vsi_question_3068,feature_only_null_atoms32_r456,1,1,1,2.875,0.14420384168624878,0.0006748040905222297,0.03999999910593033,1,0,0
vsi_question_3068,random_null_atoms32_r456,1,1,1,2.875,0.14949974417686462,0.0,0.0,1,0,0
vsi_question_3068,permuted_risk_null_atoms32_r456,1,1,1,2.875,0.14951300621032715,0.0,0.0,1,0,0
vsi_question_3068,cmrq_mix_g32_w0p03_r456,1,1,1,2.875,0.14926475286483765,0.0002966928295791149,0.03999999910593033,1,0,0
vsi_question_3068,permuted_mix_g32_w0p03_r456,1,1,1,2.875,0.14945754408836365,0.0009434027597308159,0.043478261679410934,1,0,0
vsi_question_3068,cmrq_mix_g32_w0p1_r456,1,1,1,2.875,0.14934776723384857,0.0,0.0,1,0,0
vsi_question_3068,permuted_mix_g32_w0p1_r456,1,1,1,2.875,0.14950257539749146,0.0009434027597308159,0.043478261679410934,1,0,0
vsi_question_3068,cmrq_mix_g32_w0p3_r456,1,1,1,2.875,0.14935851097106934,0.0009434027597308159,0.043478261679410934,1,0,0
vsi_question_3068,permuted_mix_g32_w0p3_r456,1,1,1,2.875,0.1495094746351242,0.0006406418979167938,0.043478261679410934,1,0,0
vsi_question_3068,cmrq_mix_g32_w1p0_r456,1,1,1,2.875,0.14936187863349915,0.0007111974991858006,0.043478261679410934,1,0,0
vsi_question_3068,permuted_mix_g32_w1p0_r456,1,1,1,2.875,0.14951203763484955,0.0009434027597308159,0.043478261679410934,1,0,0
vsi_question_3068,cmrq_mix_g32_w3p0_r456,1,1,1,2.875,0.14936286211013794,0.0,0.0,1,0,0
vsi_question_3068,permuted_mix_g32_w3p0_r456,1,1,1,2.875,0.14951254427433014,0.0,0.0,1,0,0
vsi_question_3068,cmrq_mix_g32_w10p0_r456,1,1,1,2.875,0.14936307072639465,0.0,0.0,1,0,0
vsi_question_3068,permuted_mix_g32_w10p0_r456,1,1,1,2.875,0.14951284229755402,0.0,0.0,1,0,0
vsi_question_3068,risk_only_r456,1,1,1,2.875,0.6898921132087708,0.01277482882142067,0.17391304671764374,1,0,0
vsi_question_1585,source_pca_r456,2,0,2,0.125,0.15353268384933472,0.0,0.0,1,0,0
vsi_question_1585,target_pca_r456,2,0,2,0.125,0.1581699550151825,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,vsi_pca_train96_r456,2,0,2,0.125,0.13453279435634613,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,pooled3_pca_r456,2,0,2,0.125,0.1416749209165573,0.0017065946012735367,0.0,1,0,0
vsi_question_1585,cmrq_risk_atoms32_r456,2,0,2,0.125,0.14636683464050293,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,feature_only_null_atoms32_r456,2,0,2,0.125,0.1410905420780182,0.0017065946012735367,0.0,1,0,0
vsi_question_1585,random_null_atoms32_r456,2,0,2,0.125,0.14647608995437622,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,permuted_risk_null_atoms32_r456,2,0,2,0.125,0.14649154245853424,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w0p03_r456,2,0,2,0.125,0.14627854526042938,0.0,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w0p03_r456,2,0,2,0.125,0.14643986523151398,0.0017065946012735367,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w0p1_r456,2,0,2,0.125,0.14635294675827026,0.0015887925401329994,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w0p1_r456,2,0,2,0.125,0.14648310840129852,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w0p3_r456,2,0,2,0.125,0.14636282622814178,0.0,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w0p3_r456,2,0,2,0.125,0.14648877084255219,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w1p0_r456,2,0,2,0.125,0.14636601507663727,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w1p0_r456,2,0,2,0.125,0.14649084210395813,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w3p0_r456,2,0,2,0.125,0.14636653661727905,0.0015887925401329994,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w3p0_r456,2,0,2,0.125,0.14649130403995514,0.0,0.0,1,0,0
vsi_question_1585,cmrq_mix_g32_w10p0_r456,2,0,2,0.125,0.14636683464050293,0.0015887925401329994,0.0,1,0,0
vsi_question_1585,permuted_mix_g32_w10p0_r456,2,0,2,0.125,0.14649143815040588,0.0018505686894059181,0.0,1,0,0
vsi_question_1585,risk_only_r456,2,0,2,0.125,0.6912201642990112,0.048341527581214905,0.5,1,0,0
vsi_question_3110,source_pca_r456,3,3,3,2.125,0.15907521545886993,0.001445181667804718,0.05882352963089943,1,0,0
vsi_question_3110,target_pca_r456,3,3,3,2.125,0.15918205678462982,0.00042322510853409767,0.0476190485060215,1,0,0
vsi_question_3110,vsi_pca_train96_r456,3,3,3,2.125,0.13653196394443512,0.001445181667804718,0.05882352963089943,1,0,0
vsi_question_3110,pooled3_pca_r456,3,3,3,2.125,0.143668532371521,0.0,0.0,1,0,0
vsi_question_3110,cmrq_risk_atoms32_r456,3,3,3,2.125,0.14861366152763367,0.0010050013661384583,0.05882352963089943,1,0,0
vsi_question_3110,feature_only_null_atoms32_r456,3,3,3,2.125,0.1426914483308792,0.0010050013661384583,0.05882352963089943,1,0,0
vsi_question_3110,random_null_atoms32_r456,3,3,3,2.125,0.14867177605628967,0.0,0.0,1,0,0
vsi_question_3110,permuted_risk_null_atoms32_r456,3,3,3,2.125,0.14871209859848022,0.0025869086384773254,0.095238097012043,1,0,0
vsi_question_3110,cmrq_mix_g32_w0p03_r456,3,3,3,2.125,0.14851337671279907,0.0010050013661384583,0.05882352963089943,1,0,0
vsi_question_3110,permuted_mix_g32_w0p03_r456,3,3,3,2.125,0.14866100251674652,0.0010050013661384583,0.05882352963089943,1,0,0
vsi_question_3110,cmrq_mix_g32_w0p1_r456,3,3,3,2.125,0.14859582483768463,0.0025869086384773254,0.095238097012043,1,0,0
vsi_question_3110,permuted_mix_g32_w0p1_r456,3,3,3,2.125,0.1487037092447281,0.0,0.0,1,0,0
vsi_question_3110,cmrq_mix_g32_w0p3_r456,3,3,3,2.125,0.14860866963863373,0.0,0.0,1,0,0
vsi_question_3110,permuted_mix_g32_w0p3_r456,3,3,3,2.125,0.14870959520339966,0.00042322510853409767,0.0476190485060215,1,0,0
vsi_question_3110,cmrq_mix_g32_w1p0_r456,3,3,3,2.125,0.14861240983009338,0.0,0.0,1,0,0
vsi_question_3110,permuted_mix_g32_w1p0_r456,3,3,3,2.125,0.1487114578485489,0.0025869086384773254,0.095238097012043,1,0,0
vsi_question_3110,cmrq_mix_g32_w3p0_r456,3,3,3,2.125,0.14861339330673218,0.001445181667804718,0.05882352963089943,1,0,0
vsi_question_3110,permuted_mix_g32_w3p0_r456,3,3,3,2.125,0.1487119346857071,0.0025869086384773254,0.095238097012043,1,0,0
vsi_question_3110,cmrq_mix_g32_w10p0_r456,3,3,3,2.125,0.1486135721206665,0.00042322510853409767,0.0476190485060215,1,0,0
vsi_question_3110,permuted_mix_g32_w10p0_r456,3,3,3,2.125,0.14871208369731903,0.001445181667804718,0.05882352963089943,1,0,0
vsi_question_3110,risk_only_r456,3,3,3,2.125,0.6938318014144897,0.003982238937169313,0.11764705926179886,1,0,0
vsi_question_1360,source_pca_r456,1,1,1,1.0,0.16029971837997437,0.0020164144225418568,0.125,1,0,0
vsi_question_1360,target_pca_r456,1,1,1,1.0,0.16366030275821686,0.002216493710875511,0.125,1,0,0
vsi_question_1360,vsi_pca_train96_r456,1,1,1,1.0,0.1420968919992447,0.006226724945008755,0.25,1,0,0
vsi_question_1360,pooled3_pca_r456,1,1,1,1.0,0.1478348970413208,0.006652908865362406,0.25,1,0,0
vsi_question_1360,cmrq_risk_atoms32_r456,1,1,1,1.0,0.15283581614494324,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,feature_only_null_atoms32_r456,1,1,1,1.0,0.14727558195590973,0.0020164144225418568,0.125,1,0,0
vsi_question_1360,random_null_atoms32_r456,1,1,1,1.0,0.15297077596187592,0.00022924435324966908,0.03448275849223137,1,0,0
vsi_question_1360,permuted_risk_null_atoms32_r456,1,1,1,1.0,0.15297025442123413,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w0p03_r456,1,1,1,1.0,0.15274125337600708,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,permuted_mix_g32_w0p03_r456,1,1,1,1.0,0.15291054546833038,0.002216493710875511,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w0p1_r456,1,1,1,1.0,0.15282173454761505,0.0020164144225418568,0.125,1,0,0
vsi_question_1360,permuted_mix_g32_w0p1_r456,1,1,1,1.0,0.15295986831188202,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w0p3_r456,1,1,1,1.0,0.15283197164535522,0.0007036840543150902,0.06896551698446274,1,0,0
vsi_question_1360,permuted_mix_g32_w0p3_r456,1,1,1,1.0,0.15296722948551178,0.0020164144225418568,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w1p0_r456,1,1,1,1.0,0.15283481776714325,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,permuted_mix_g32_w1p0_r456,1,1,1,1.0,0.15296931564807892,0.002216493710875511,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w3p0_r456,1,1,1,1.0,0.15283545851707458,0.0020164144225418568,0.125,1,0,0
vsi_question_1360,permuted_mix_g32_w3p0_r456,1,1,1,1.0,0.15296992659568787,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,cmrq_mix_g32_w10p0_r456,1,1,1,1.0,0.15283571183681488,0.002216493710875511,0.125,1,0,0
vsi_question_1360,permuted_mix_g32_w10p0_r456,1,1,1,1.0,0.1529701054096222,0.0016367698553949594,0.125,1,0,0
vsi_question_1360,risk_only_r456,1,1,1,1.0,0.7030685544013977,0.08987527340650558,0.75,1,0,0
vsi_question_1529,source_pca_r456,0,0,0,2.0,0.15869104862213135,0.0008077593520283699,0.0625,1,0,0
vsi_question_1529,target_pca_r456,0,0,0,2.0,0.16209782660007477,0.0,0.0,1,0,0
vsi_question_1529,vsi_pca_train96_r456,0,0,0,2.0,0.13846299052238464,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,pooled3_pca_r456,0,0,0,2.0,0.14589883387088776,0.0,0.0,1,0,0
vsi_question_1529,cmrq_risk_atoms32_r456,0,0,0,2.0,0.15073733031749725,0.0,0.0,1,0,0
vsi_question_1529,feature_only_null_atoms32_r456,0,0,0,2.0,0.14516213536262512,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,random_null_atoms32_r456,0,0,0,2.0,0.1508568376302719,0.0020620133727788925,0.0,1,0,0
vsi_question_1529,permuted_risk_null_atoms32_r456,0,0,0,2.0,0.15084800124168396,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w0p03_r456,0,0,0,2.0,0.15064580738544464,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w0p03_r456,0,0,0,2.0,0.15079636871814728,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w0p1_r456,0,0,0,2.0,0.15072311460971832,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w0p1_r456,0,0,0,2.0,0.15083786845207214,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w0p3_r456,0,0,0,2.0,0.15073329210281372,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w0p3_r456,0,0,0,2.0,0.15084496140480042,0.0,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w1p0_r456,0,0,0,2.0,0.15073609352111816,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w1p0_r456,0,0,0,2.0,0.15084707736968994,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w3p0_r456,0,0,0,2.0,0.15073710680007935,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w3p0_r456,0,0,0,2.0,0.15084771811962128,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,cmrq_mix_g32_w10p0_r456,0,0,0,2.0,0.15073728561401367,0.0010524392127990723,0.0,1,0,0
vsi_question_1529,permuted_mix_g32_w10p0_r456,0,0,0,2.0,0.1508478969335556,0.0,0.0,1,0,0
vsi_question_1529,risk_only_r456,0,0,0,2.0,0.7137854695320129,0.002933293581008911,0.0,1,0,0
vsi_question_1128,source_pca_r456,0,0,0,0.875,0.15449213981628418,0.005716446787118912,0.2857142984867096,1,0,0
vsi_question_1128,target_pca_r456,0,0,0,0.875,0.15976737439632416,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,vsi_pca_train96_r456,0,0,0,0.875,0.13617892563343048,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,pooled3_pca_r456,0,0,0,0.875,0.1424379199743271,0.0,0.0,1,0,0
vsi_question_1128,cmrq_risk_atoms32_r456,0,0,0,0.875,0.1475437730550766,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,feature_only_null_atoms32_r456,0,0,0,0.875,0.1418915092945099,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,random_null_atoms32_r456,0,0,0,0.875,0.14765143394470215,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,permuted_risk_null_atoms32_r456,0,0,0,0.875,0.14765068888664246,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,cmrq_mix_g32_w0p03_r456,0,0,0,0.875,0.14743614196777344,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w0p03_r456,0,0,0,0.875,0.14759238064289093,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,cmrq_mix_g32_w0p1_r456,0,0,0,0.875,0.14752636849880219,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w0p1_r456,0,0,0,0.875,0.14763985574245453,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,cmrq_mix_g32_w0p3_r456,0,0,0,0.875,0.14753875136375427,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w0p3_r456,0,0,0,0.875,0.14764715731143951,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,cmrq_mix_g32_w1p0_r456,0,0,0,0.875,0.14754270017147064,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w1p0_r456,0,0,0,0.875,0.1476496458053589,0.005716446787118912,0.2857142984867096,1,0,0
vsi_question_1128,cmrq_mix_g32_w3p0_r456,0,0,0,0.875,0.14754335582256317,0.0019065439701080322,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w3p0_r456,0,0,0,0.875,0.1476505547761917,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,cmrq_mix_g32_w10p0_r456,0,0,0,0.875,0.14754366874694824,0.0014745108783245087,0.1428571492433548,1,0,0
vsi_question_1128,permuted_mix_g32_w10p0_r456,0,0,0,0.875,0.14765062928199768,0.005716446787118912,0.2857142984867096,1,0,0
vsi_question_1128,risk_only_r456,0,0,0,0.875,0.7133134603500366,0.01732110232114792,0.4285714328289032,1,0,0
vsi_question_5059,source_pca_r456,3,0,3,0.125,0.15397830307483673,0.0,0.0,1,0,0
vsi_question_5059,target_pca_r456,3,0,3,0.125,0.15507346391677856,0.0,0.0,1,0,0
vsi_question_5059,vsi_pca_train96_r456,3,0,3,0.125,0.13306722044944763,0.0019309027120471,0.0,1,0,0
vsi_question_5059,pooled3_pca_r456,3,0,3,0.125,0.13993524014949799,0.0,0.0,1,0,0
vsi_question_5059,cmrq_risk_atoms32_r456,3,0,3,0.125,0.14465977251529694,0.0,0.0,1,0,0
vsi_question_5059,feature_only_null_atoms32_r456,3,0,3,0.125,0.13899166882038116,0.0010179812088608742,0.0,1,0,0
vsi_question_5059,random_null_atoms32_r456,3,0,3,0.125,0.14477351307868958,0.0019309027120471,0.0,1,0,0
vsi_question_5059,permuted_risk_null_atoms32_r456,3,0,3,0.125,0.1447683423757553,0.0010179812088608742,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w0p03_r456,3,0,3,0.125,0.14457279443740845,0.0019309027120471,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w0p03_r456,3,0,3,0.125,0.14471769332885742,0.0010179812088608742,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w0p1_r456,3,0,3,0.125,0.14464545249938965,0.0,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w0p1_r456,3,0,3,0.125,0.14475905895233154,0.0,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w0p3_r456,3,0,3,0.125,0.14465519785881042,0.0,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w0p3_r456,3,0,3,0.125,0.1447654515504837,0.0010179812088608742,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w1p0_r456,3,0,3,0.125,0.14465837180614471,0.0,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w1p0_r456,3,0,3,0.125,0.144767627120018,0.0019309027120471,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w3p0_r456,3,0,3,0.125,0.1446593701839447,0.0019309027120471,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w3p0_r456,3,0,3,0.125,0.14476816356182098,0.0017701517790555954,0.0,1,0,0
vsi_question_5059,cmrq_mix_g32_w10p0_r456,3,0,3,0.125,0.14465969800949097,0.0017701517790555954,0.0,1,0,0
vsi_question_5059,permuted_mix_g32_w10p0_r456,3,0,3,0.125,0.14476822316646576,0.0019309027120471,0.0,1,0,0
vsi_question_5059,risk_only_r456,3,0,3,0.125,0.6938918828964233,0.0010773595422506332,0.1666666716337204,1,0,0
vsi_question_1344,source_pca_r456,1,1,1,0.625,0.15665803849697113,0.009864680469036102,0.0,1,0,0
vsi_question_1344,target_pca_r456,1,1,1,0.625,0.15932267904281616,0.011399812996387482,0.0,1,0,0
vsi_question_1344,vsi_pca_train96_r456,1,1,1,0.625,0.14014945924282074,0.004306193441152573,0.0,1,0,0
vsi_question_1344,pooled3_pca_r456,1,1,1,0.625,0.14557833969593048,0.016824886202812195,0.0,1,0,0
vsi_question_1344,cmrq_risk_atoms32_r456,1,1,1,0.625,0.15039187669754028,0.004306193441152573,0.0,1,0,0
vsi_question_1344,feature_only_null_atoms32_r456,1,1,1,0.625,0.1451379358768463,0.004306193441152573,0.0,1,0,0
vsi_question_1344,random_null_atoms32_r456,1,1,1,0.625,0.15048213303089142,0.00896979495882988,0.0,1,0,0
vsi_question_1344,permuted_risk_null_atoms32_r456,1,1,1,0.625,0.1504974216222763,0.004306193441152573,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w0p03_r456,1,1,1,0.625,0.1502925306558609,0.00896979495882988,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w0p03_r456,1,1,1,0.625,0.1504400223493576,0.00896979495882988,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w0p1_r456,1,1,1,0.625,0.15037694573402405,0.004306193441152573,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w0p1_r456,1,1,1,0.625,0.1504874974489212,0.004231207072734833,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w0p3_r456,1,1,1,0.625,0.15038760006427765,0.00896979495882988,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w0p3_r456,1,1,1,0.625,0.15049493312835693,0.011399812996387482,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w1p0_r456,1,1,1,0.625,0.1503906548023224,0.004784800112247467,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w1p0_r456,1,1,1,0.625,0.15049661695957184,0.00896979495882988,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w3p0_r456,1,1,1,0.625,0.15039148926734924,0.004306193441152573,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w3p0_r456,1,1,1,0.625,0.15049715340137482,0.004306193441152573,0.0,1,0,0
vsi_question_1344,cmrq_mix_g32_w10p0_r456,1,1,1,0.625,0.15039175748825073,0.004784800112247467,0.0,1,0,0
vsi_question_1344,permuted_mix_g32_w10p0_r456,1,1,1,0.625,0.15049728751182556,0.011399812996387482,0.0,1,0,0
vsi_question_1344,risk_only_r456,1,1,1,0.625,0.6900513172149658,0.07391288876533508,0.0,1,0,0
vsi_question_3758,source_pca_r456,1,1,1,0.75,0.15551811456680298,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,target_pca_r456,1,1,1,0.75,0.16141587495803833,0.006596077233552933,0.0,1,0,0
vsi_question_3758,vsi_pca_train96_r456,1,1,1,0.75,0.13604077696800232,0.0,0.0,1,0,0
vsi_question_3758,pooled3_pca_r456,1,1,1,0.75,0.14299573004245758,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,cmrq_risk_atoms32_r456,1,1,1,0.75,0.14772401750087738,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,feature_only_null_atoms32_r456,1,1,1,0.75,0.142216756939888,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,random_null_atoms32_r456,1,1,1,0.75,0.14785924553871155,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,permuted_risk_null_atoms32_r456,1,1,1,0.75,0.14783751964569092,0.0,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w0p03_r456,1,1,1,0.75,0.14762599766254425,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w0p03_r456,1,1,1,0.75,0.1477813869714737,0.0,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w0p1_r456,1,1,1,0.75,0.14770910143852234,0.0,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w0p1_r456,1,1,1,0.75,0.14782804250717163,0.0,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w0p3_r456,1,1,1,0.75,0.14771944284439087,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w0p3_r456,1,1,1,0.75,0.14783456921577454,0.0,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w1p0_r456,1,1,1,0.75,0.14772270619869232,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w1p0_r456,1,1,1,0.75,0.14783674478530884,0.0,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w3p0_r456,1,1,1,0.75,0.14772368967533112,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w3p0_r456,1,1,1,0.75,0.14783723652362823,0.0016762465238571167,0.0,1,0,0
vsi_question_3758,cmrq_mix_g32_w10p0_r456,1,1,1,0.75,0.1477239727973938,0.0,0.0,1,0,0
vsi_question_3758,permuted_mix_g32_w10p0_r456,1,1,1,0.75,0.14783747494220734,0.0,0.0,1,0,0
vsi_question_3758,risk_only_r456,1,1,1,0.75,0.7011623978614807,0.02546870708465576,0.0,1,0,0
vsi_question_5018,source_pca_r456,1,1,1,0.875,0.1552797108888626,0.0010469947010278702,0.1111111119389534,1,0,0
vsi_question_5018,target_pca_r456,1,1,1,0.875,0.15987622737884521,0.0,0.0,1,0,0
vsi_question_5018,vsi_pca_train96_r456,1,1,1,0.875,0.14127998054027557,0.0019424259662628174,0.1428571492433548,1,0,0
vsi_question_5018,pooled3_pca_r456,1,1,1,0.875,0.1452644020318985,0.0019424259662628174,0.1428571492433548,1,0,0
vsi_question_5018,cmrq_risk_atoms32_r456,1,1,1,0.875,0.15012001991271973,0.0019424259662628174,0.1428571492433548,1,0,0
vsi_question_5018,feature_only_null_atoms32_r456,1,1,1,0.875,0.14499607682228088,0.0018021129071712494,0.1428571492433548,1,0,0
vsi_question_5018,random_null_atoms32_r456,1,1,1,0.875,0.15024493634700775,0.0018021129071712494,0.1428571492433548,1,0,0
