prompt_index,prompt,seed,repeat,method,schedule_order_index,status,seconds_including_text_and_vae,self_attention_calls,cross_attention_calls,peak_allocated_mib,video_file,video_sha256,event_file,schedule_family,schedule_action,schedule_cell_count,schedule_metadata,tri_mode_schedule,tri_mode_model_calls,tri_mode_block_calls,tri_mode_requested_dense,tri_mode_requested_quant,tri_mode_requested_cache,tri_mode_executed_dense,tri_mode_executed_quant,tri_mode_executed_cache,tri_mode_cache_fallbacks,tri_mode_cache_refreshes,tri_mode_max_cache_age,hybrid_linear_count,hybrid_dense_calls,hybrid_fp8_calls,hybrid_residual_calls,static_scale_min,static_scale_max,source_run_dir,logical_sample,dense_video_file,dense_seconds,candidate_seconds,end_to_end_speedup,candidate_fps,reference_fps,fps_match,step_start,step_end,block_start,block_end,schedule_branches,forecast_scale,frames,height,width,pixel_mae,pixel_rmse,pixel_psnr_db,pixel_max_abs,exact_pixel_fraction,frame_psnr_mean_db,frame_psnr_p05_db,frame_ssim_mean,frame_ssim_p05,frame_ssim_min,temporal_delta_mae,reference_frame_delta_mae,candidate_frame_delta_mae
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b06-06_br0_f050,10,ok,6.035969683987787,1199,1199,21562.833984375,p00_c_s14-14_b06-06_br0_f050_seed20260723_r0.mp4,bef974cd4d8315e04e921948bd28221935855bae01e5caa018e8a5ead0284227,events/p00_c_s14-14_b06-06_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b06-06_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.035969683987787,0.9647619027050593,16.0,16.0,True,14,14,6,6,[0],0.5,17,480,832,2.8323460183352185,4.441162362484522,35.18087059581512,183.0,0.17349803803733033,35.185541869265315,34.90931778640871,0.9722379127856655,0.9694555422130815,0.9691122561248005,3.4021402994791665,16.231849292200856,16.240587857238246
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b12-12_br0_f050,11,ok,6.101427599001909,1199,1199,21562.833984375,p00_c_s14-14_b12-12_br0_f050_seed20260723_r0.mp4,72248544f46b82cadca8a77df3083813af3621a5662a43c79925223629b1109a,events/p00_c_s14-14_b12-12_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b12-12_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.101427599001909,0.9544116524379808,16.0,16.0,True,14,14,12,12,[0],0.5,17,480,832,3.004275320905606,4.726946626485607,34.639189637313635,162.0,0.1658231110953997,34.644699998202526,34.38991337713815,0.9704522072272664,0.9676012581697067,0.9670891024391848,3.5364085662059295,16.231849292200856,16.15954402043269
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b24-24_br0_f050,12,ok,6.010349160002079,1199,1199,21562.833984375,p00_c_s14-14_b24-24_br0_f050_seed20260723_r0.mp4,fb61149a613f226713f67ef2b807093cb79957151cc67bd56994c8631a8abdd0,events/p00_c_s14-14_b24-24_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b24-24_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.010349160002079,0.9688744267549506,16.0,16.0,True,14,14,24,24,[0],0.5,17,480,832,2.9211429954594017,4.6367818809585595,34.80647027443397,142.0,0.17105835022310206,34.813374248369385,34.422666633942555,0.9712800952157409,0.9678417673666276,0.967152644013749,3.486825952774439,16.231849292200856,16.207897688384747
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b06-06_br0_f050,13,ok,6.019523488008417,1199,1199,21562.833984375,p00_c_s16-16_b06-06_br0_f050_seed20260723_r0.mp4,146954e2fbf0a1788cfbac1b6f960fa450ddce81638c13e454d970eb107cfd74,events/p00_c_s16-16_b06-06_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b06-06_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.019523488008417,0.9673977697063137,16.0,16.0,True,16,16,6,6,[0],0.5,17,480,832,2.807806166336727,4.371726531366604,35.3177438625815,182.0,0.1740078733817245,35.32536475119914,34.9459368106487,0.9720467168307145,0.9689431314744809,0.9687562251631596,3.3876275999933227,16.231849292200856,16.221836500901443
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b12-12_br0_f050,14,ok,6.007833219016902,1199,1199,21562.833984375,p00_c_s16-16_b12-12_br0_f050_seed20260723_r0.mp4,37ca70255d64e203e149da6c739716c744a0bda40651cd426663092b4c1f7c0e,events/p00_c_s16-16_b12-12_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b12-12_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.007833219016902,0.9692801688571192,16.0,16.0,True,16,16,12,12,[0],0.5,17,480,832,2.8520643323435144,4.457491869226328,35.14899241538066,180.0,0.1711043552036199,35.15679212680553,34.70174155104459,0.9712383536691689,0.9676515343985769,0.9673139200347226,3.4204266409588677,16.231849292200856,16.199920915130875
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s16-16_b24-24_br0_f050,15,ok,6.049141174997203,1199,1199,21562.833984375,p00_c_s16-16_b24-24_br0_f050_seed20260723_r0.mp4,bd4b08a9be6805ae82886db8ca44436ab3ef57b80e64a13969106960657c721d,events/p00_c_s16-16_b24-24_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 16, ""step_start"": 16}",c_s16-16_b24-24_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.049141174997203,0.9626612156223657,16.0,16.0,True,16,16,24,24,[0],0.5,17,480,832,2.834230798689668,4.456847217328125,35.15024867794778,172.0,0.17295157546191553,35.15835774363266,34.6350973281946,0.9717349426531842,0.9690446197194027,0.9681105413901526,3.4219481900206996,16.231849292200856,16.191798700838007
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b06-06_br0_f050,16,ok,6.005490024021128,1199,1199,21562.833984375,p00_c_s19-19_b06-06_br0_f050_seed20260723_r0.mp4,9cac4c277a776717a837349dd1278fc815811706bca30fd1a9300e2aab0f03b6,events/p00_c_s19-19_b06-06_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b06-06_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.005490024021128,0.9696583582192003,16.0,16.0,True,19,19,6,6,[0],0.5,17,480,832,3.000468151002388,4.657039463199016,34.768605246515975,140.0,0.16734800190108096,34.776761105085754,34.45046286648875,0.9702737109698518,0.9674757812133792,0.9666248365645869,3.616200660640358,16.231849292200856,16.396842500083466
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b12-12_br0_f050,17,ok,5.992044304002775,1199,1199,21562.833984375,p00_c_s19-19_b12-12_br0_f050_seed20260723_r0.mp4,91087c664e33a670f6d8cb3ef81fdeb20ccf7d669b2981b130115a5b55f343e5,events/p00_c_s19-19_b12-12_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 12, ""block_start"": 12, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b12-12_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,5.992044304002775,0.9718342024113673,16.0,16.0,True,19,19,12,12,[0],0.5,17,480,832,2.9862574727406987,4.631679814412197,34.81603302451711,133.0,0.16499251743966817,34.820901115007054,34.444457985893884,0.9694423531162518,0.9668053222797983,0.9658160171223503,3.544441940438034,16.231849292200856,16.251096859141292
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s19-19_b24-24_br0_f050,18,ok,6.03088893101085,1199,1199,21562.833984375,p00_c_s19-19_b24-24_br0_f050_seed20260723_r0.mp4,4b6bc9826002fe3c927889390cb54b5588bc211542051a9d2cbd932d6a6cabd0,events/p00_c_s19-19_b24-24_br0_f050_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 24, ""block_start"": 24, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.5, ""step_end"": 19, ""step_start"": 19}",c_s19-19_b24-24_br0_f050,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.03088893101085,0.9655746712645995,16.0,16.0,True,19,19,24,24,[0],0.5,17,480,832,3.982463952127325,6.622802123842902,31.709968020973776,205.0,0.14063035169997487,31.73655403408339,30.98526923984818,0.9499928026730542,0.9452267931304105,0.9446647932745146,4.711203915848691,16.231849292200856,16.505650238297942
0,A red panda runs through a bamboo forest while the camera tracks smoothly.,20260723,0,c_s14-14_b06-06_br0_f075,19,ok,6.004703750018962,1199,1199,21562.833984375,p00_c_s14-14_b06-06_br0_f075_seed20260723_r0.mp4,94edf51c45010e5ae095f0a2be52dc02eb836d7d69a1eec23f29b3aa86b32c30,events/p00_c_s14-14_b06-06_br0_f075_seed20260723_r0.jsonl,single_cell,C,1,"{""action"": ""C"", ""block_end"": 6, ""block_start"": 6, ""branches"": [0], ""cell_count"": 1, ""family"": ""single_cell"", ""forecast_scale"": 0.75, ""step_end"": 14, ""step_start"": 14}",c_s14-14_b06-06_br0_f075,40,1200,1199,0,1,1199,0,1,0,2,1,60,2398,0,0,0.0075439452193677425,0.05654297024011612,/home/wangmeiqi/codex_runs/robuq_structured_probe_20260723/results/tri_mode_oracle_f17_forecast_branch0_probe_v1/data,p00_seed20260723_r0,p00_dense_seed20260723_r0.mp4,5.823273596994113,6.004703750018962,0.9697853282063623,16.0,16.0,True,14,14,6,6,[0],0.75,17,480,832,2.8109683827457266,4.383018798457159,35.29533694235463,192.0,0.17379802782491202,35.300733247992696,34.944552201358526,0.9724619659526529,0.9694377829281451,0.96931717569942,3.388036900707799,16.231849292200856,16.239554641593216
