family,scope,sample,video,size,layer,head,frame,grid_shape,map_id,entropy_mean,entropy_std,row_argmax_unique_fraction,col_mass_gini,top1_col_mass_fraction,top2_col_mass_fraction,top4_col_mass_fraction,sink2_cols,sink4_cols,local_radius1_mass,local_radius2_mass,top1_per_row_mass_mean,top2_per_row_mass_mean,top4_per_row_mass_mean,effective_rank,effective_rank_fraction,sink2_matrix_error,local1_matrix_error,row_top4_matrix_error,union_sink_local_top4_matrix_error,drop_sink2_matrix_error,drop_local1_matrix_error,drop_row_top4_matrix_error,drop_union_sink_local_top4_matrix_error,sink2_output_error,local1_output_error,row_top4_output_error,union_sink_local_top4_output_error,drop_sink2_output_error,drop_local1_output_error,drop_row_top4_output_error,drop_union_sink_local_top4_output_error,sink2_raw_component_norm_ratio,local1_raw_component_norm_ratio,row_top4_raw_component_norm_ratio,union_raw_component_norm_ratio,base_output_norm,value_norm,sink2_random_v_output_error,local1_random_v_output_error,row_top4_random_v_output_error,union_random_v_output_error,sink2_permuted_v_output_error,local1_permuted_v_output_error,row_top4_permuted_v_output_error,union_permuted_v_output_error,sink2_orthogonalized_v_output_error,local1_orthogonalized_v_output_error,row_top4_orthogonalized_v_output_error,union_orthogonalized_v_output_error
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,0,0,8x8,qwen:v0:f0:l26:h0,2.32919979095459,0.749889612197876,0.203125,0.665703535079956,0.21938660740852356,0.3296419382095337,0.4427128732204437,"44,29","44,29,50,49",0.21885071694850922,0.4959453344345093,0.38301461935043335,0.5231351852416992,0.6604472994804382,18.68897247314453,0.2920151948928833,1.3901783227920532,1.3619647026062012,0.4862861633300781,0.3382846713066101,0.8820384740829468,0.5811206698417664,1.0520367622375488,1.0850454568862915,0.7596498727798462,0.7000985741615295,0.28281334042549133,0.1891687959432602,0.3894624412059784,0.26970750093460083,0.631263792514801,0.6533789038658142,0.5626174211502075,0.38679373264312744,0.8248851299285889,0.861342191696167,52.5917854309082,70.31622314453125,1.4347940683364868,1.4422247409820557,0.4868212640285492,0.3372763395309448,0.9619176387786865,0.8970460295677185,0.32419177889823914,0.2238372266292572,1.3901780843734741,1.3619648218154907,0.48628613352775574,0.3382847011089325
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,1,0,8x8,qwen:v0:f0:l26:h1,2.0120441913604736,0.6982420086860657,0.3125,0.6224573850631714,0.20808145403862,0.34077534079551697,0.4257105588912964,"15,45","15,45,58,29",0.2819116711616516,0.4992560148239136,0.3930511176586151,0.5932687520980835,0.754976212978363,27.01597785949707,0.4221246540546417,1.273439884185791,1.3495346307754517,0.3607756197452545,0.2532625198364258,0.6965153217315674,0.7034046053886414,1.1426451206207275,1.2032257318496704,1.0573147535324097,0.8381836414337158,0.2113645076751709,0.15695072710514069,0.47840461134910583,0.48731717467308044,0.8668069243431091,0.9026167988777161,0.17560772597789764,0.5718099474906921,0.9170297384262085,0.9308412075042725,52.13374710083008,81.36650085449219,1.2183786630630493,1.4009453058242798,0.35954445600509644,0.2472308874130249,1.039990782737732,1.0289607048034668,0.27405133843421936,0.1897512823343277,1.2734401226043701,1.3495349884033203,0.3607756793498993,0.2532625198364258
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,2,0,8x8,qwen:v0:f0:l26:h2,3.02219820022583,0.33585619926452637,0.109375,0.6421011686325073,0.20593707263469696,0.35098564624786377,0.4777052402496338,"15,45","15,45,29,48",0.16590440273284912,0.4210350513458252,0.21256840229034424,0.36791473627090454,0.5230934023857117,13.323644638061523,0.2081819474697113,1.582334041595459,1.7485214471817017,0.8890876173973083,0.6733474731445312,0.9117082357406616,0.47475332021713257,1.0047122240066528,1.0400173664093018,1.7762062549591064,1.319177269935608,0.8125318288803101,0.6308654546737671,0.9651913642883301,0.27369558811187744,0.9320984482765198,0.9689238667488098,0.5301952362060547,0.2986200451850891,0.5910401344299316,0.6226264834403992,27.99703025817871,71.563720703125,1.545807957649231,1.7263976335525513,0.8819846510887146,0.6698234677314758,0.9082819819450378,1.0035688877105713,0.5096824765205383,0.3796309232711792,1.5823333263397217,1.7485209703445435,0.8890872597694397,0.6733471155166626
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,3,0,8x8,qwen:v0:f0:l26:h3,3.113771438598633,0.5436670184135437,0.125,0.560935378074646,0.1326761245727539,0.23746240139007568,0.36679309606552124,"29,15","29,15,45,39",0.14432618021965027,0.3924288749694824,0.21126355230808258,0.338067889213562,0.47445493936538696,14.494831085205078,0.22648173570632935,2.0679750442504883,1.7369035482406616,1.0182443857192993,0.7133594155311584,0.8026652932167053,0.38823986053466797,1.0024421215057373,1.0362224578857422,1.2802700996398926,0.7049617171287537,0.551384687423706,0.3721817135810852,0.3314296305179596,0.1369580775499344,0.5703233480453491,0.576309859752655,0.2584840953350067,0.2083578258752823,0.5784615278244019,0.6195644736289978,53.5013542175293,83.01935577392578,1.8781882524490356,1.56232488155365,0.9529553651809692,0.6683617830276489,0.653728187084198,0.614691436290741,0.3630220890045166,0.2521965801715851,2.06797456741333,1.7369037866592407,1.0182440280914307,0.7133594155311584
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,0,1,8x8,qwen:v0:f1:l26:h0,2.493471622467041,0.6672372221946716,0.21875,0.6173357963562012,0.1466781049966812,0.2400496006011963,0.3685314655303955,"31,19","31,19,15,37",0.23184983432292938,0.536017119884491,0.3161461353302002,0.4473492503166199,0.6120507717132568,20.208904266357422,0.3157641291618347,1.6559810638427734,1.4282381534576416,0.5815480351448059,0.3980215787887573,0.8028953075408936,0.6077724695205688,1.040998101234436,1.0935040712356567,0.9224504828453064,0.7103012800216675,0.3252888321876526,0.20806095004081726,0.40536630153656006,0.2970517873764038,0.5968092083930969,0.6098672747612,0.5140030384063721,0.3849641978740692,0.766264021396637,0.8200848698616028,51.34333801269531,69.74935913085938,1.5848674774169922,1.3363240957260132,0.5482362508773804,0.36980825662612915,0.804487407207489,0.7792297005653381,0.34225207567214966,0.2230233997106552,1.6559808254241943,1.4282379150390625,0.5815479159355164,0.39802151918411255
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,1,1,8x8,qwen:v0:f1:l26:h1,1.8813682794570923,0.8588458895683289,0.3125,0.6685299873352051,0.2688595652580261,0.3714636564254761,0.46814367175102234,"15,45","15,45,31,43",0.28333184123039246,0.5327989459037781,0.47826164960861206,0.6368626356124878,0.7763453722000122,23.202558517456055,0.36253997683525085,1.1880908012390137,1.2438651323318481,0.3216245472431183,0.2370295524597168,0.7427029013633728,0.7104278802871704,1.1581045389175415,1.1766939163208008,1.0306004285812378,0.7995036244392395,0.20980249345302582,0.1574326902627945,0.4972696304321289,0.5947656035423279,0.9594249725341797,0.9747291803359985,0.18468816578388214,0.6338273286819458,0.9421838521957397,0.9537420272827148,50.49923324584961,75.86185455322266,1.206419825553894,1.2456070184707642,0.3253856897354126,0.24380989372730255,0.8496538400650024,0.9121203422546387,0.23416772484779358,0.17253001034259796,1.1880908012390137,1.2438651323318481,0.3216244876384735,0.2370295375585556
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,2,1,8x8,qwen:v0:f1:l26:h2,2.799858808517456,0.3566824197769165,0.0625,0.720778226852417,0.24608244001865387,0.4142787456512451,0.5617499351501465,"15,31","15,31,45,32",0.16336515545845032,0.4245340824127197,0.26473870873451233,0.42866674065589905,0.5907048583030701,9.2294921875,0.1442108154296875,1.305463194847107,1.5835200548171997,0.7024997472763062,0.5457527041435242,0.974562406539917,0.48688825964927673,1.02646803855896,1.0570842027664185,0.9312998652458191,1.253133773803711,0.5813089609146118,0.4491800367832184,0.6082720756530762,0.3397883176803589,0.8936858177185059,0.9064480066299438,0.5754738450050354,0.33351069688796997,0.7206152081489563,0.7499481439590454,28.58673095703125,66.79142761230469,1.4659322500228882,1.7450752258300781,0.7397710084915161,0.5744112133979797,0.847760796546936,0.8632580637931824,0.4456547796726227,0.34608185291290283,1.305463194847107,1.5835202932357788,0.7024998664855957,0.5457528829574585
qwen3vl_visual,per_temporal_slice_spatial_attention,0,/home/wangmeiqi/.cache/huggingface/videomme/data/fFYNmVb3NCQ.mp4,128,26,3,1,8x8,qwen:v0:f1:l26:h3,3.096627950668335,0.5402278900146484,0.125,0.5451925992965698,0.1461535096168518,0.2732939124107361,0.3880528509616852,"31,15","31,15,25,45",0.16744288802146912,0.4390009641647339,0.2373674064874649,0.36244577169418335,0.4885898530483246,12.64849853515625,0.1976327896118164,1.92452073097229,1.639787197113037,0.9863370060920715,0.6918817758560181,0.8531551957130432,0.4870252311229706,1.01218581199646,1.049837589263916,1.377213954925537,0.6916162967681885,0.5844246745109558,0.4020962119102478,0.41046082973480225,0.19173261523246765,0.6071498990058899,0.6148728728294373,0.2888631522655487,0.31415703892707825,0.618523120880127,0.6697924137115479,54.47932815551758,82.80257415771484,1.7660996913909912,1.6633440256118774,0.9364182353019714,0.6557963490486145,0.5092344880104065,0.5474165081977844,0.3038751184940338,0.20819352567195892,1.9245203733444214,1.639786958694458,0.9863370060920715,0.6918816566467285
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,0,14x14,qwen:v1:f0:l0:h0,4.871635437011719,0.13014982640743256,0.02040816326530612,0.3454008102416992,0.06724373996257782,0.12383334338665009,0.18439918756484985,"28,30","28,30,31,55",0.05128837376832962,0.14263038337230682,0.0682152658700943,0.12479013949632645,0.18694119155406952,9.920561790466309,0.050615109503269196,5.071685791015625,3.1651291847229004,3.566159248352051,2.837689161300659,0.7418292760848999,0.2896682322025299,0.8464953303337097,0.8609910607337952,2.265911102294922,2.168982982635498,2.0515100955963135,1.6377005577087402,0.32890430092811584,0.14951004087924957,0.4853364825248718,0.49829769134521484,0.3200138509273529,0.16209864616394043,0.4678761065006256,0.48265066742897034,2.2319865226745605,11.75267505645752,4.764247894287109,3.066279888153076,3.4117536544799805,2.7157599925994873,3.0302889347076416,2.0808801651000977,2.1420185565948486,1.7037729024887085,4.979976177215576,3.5236899852752686,4.086811065673828,3.2539141178131104
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,0,14x14,qwen:v1:f0:l0:h1,4.312378406524658,0.4391579329967499,0.09183673469387756,0.49441778659820557,0.03428802266716957,0.06245529279112816,0.11407849192619324,"143,159","143,159,162,142",0.07363838702440262,0.20311497151851654,0.06978830695152283,0.12147484719753265,0.20689688622951508,21.02680015563965,0.10727959126234055,4.444469928741455,3.070862054824829,2.6725404262542725,1.9350184202194214,0.42160120606422424,0.32242274284362793,0.7632879614830017,0.8286106586456299,0.8181084990501404,0.934184193611145,0.8789209723472595,0.6538071632385254,0.042791228741407394,0.06662899255752563,0.21649207174777985,0.23552550375461578,0.11345047503709793,0.11771107465028763,0.3349156975746155,0.40110355615615845,7.277624607086182,12.416078567504883,3.865208148956299,2.9328184127807617,2.6359663009643555,1.8805519342422485,1.3333660364151,0.821418821811676,0.6405818462371826,0.4788873791694641,2.7665789127349854,2.5677855014801025,2.2401952743530273,1.6291497945785522
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,0,14x14,qwen:v1:f0:l0:h2,4.532491683959961,0.8144262433052063,0.4489795918367347,0.2790541648864746,0.041591934859752655,0.06383001804351807,0.08970090001821518,"31,28","31,28,54,131",0.1597677618265152,0.2777436673641205,0.11130637675523758,0.15907759964466095,0.21314390003681183,62.721351623535156,0.3200069069862366,3.245931386947632,2.106006383895874,1.9980195760726929,1.439660668373108,0.2810836136341095,0.9229617118835449,0.9498109817504883,0.9589353799819946,1.7508411407470703,0.7713341116905212,0.841168224811554,0.6506027579307556,0.13422414660453796,0.5600260496139526,0.7213912010192871,0.7247862815856934,0.15109509229660034,0.6525862216949463,0.745971143245697,0.756467342376709,7.685446262359619,12.669181823730469,3.4650139808654785,2.1152219772338867,2.0180952548980713,1.4561784267425537,0.9629061222076416,1.0683834552764893,0.9666613340377808,0.6726124882698059,2.6290252208709717,1.6575796604156494,1.4658643007278442,1.1326615810394287
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,0,14x14,qwen:v1:f0:l0:h3,4.507993698120117,0.7662346363067627,0.07142857142857142,0.4537864923477173,0.08466259390115738,0.12497824430465698,0.18218593299388885,"30,21","30,21,174,53",0.049776289612054825,0.14545738697052002,0.12134438008069992,0.16068533062934875,0.21767202019691467,15.429009437561035,0.07871943712234497,3.2712483406066895,2.1795766353607178,1.9595872163772583,1.5044914484024048,0.9081060290336609,0.29372650384902954,0.9475404620170593,0.9547853469848633,1.8212817907333374,1.3184813261032104,1.3759125471115112,1.0774263143539429,0.8092108368873596,0.28904232382774353,0.8801569938659668,0.8869955539703369,0.8055155277252197,0.26798680424690247,0.8525586128234863,0.8620624542236328,20.75178337097168,35.354915618896484,2.9416680335998535,2.1247167587280273,1.90970778465271,1.4579945802688599,1.9697755575180054,1.838964581489563,1.5010608434677124,1.1524542570114136,2.975742816925049,1.8988697528839111,1.9101613759994507,1.4607133865356445
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,0,1,14x14,qwen:v1:f1:l0:h0,4.873476505279541,0.24507565796375275,0.030612244897959183,0.30264508724212646,0.05262748524546623,0.10369810461997986,0.13712920248508453,"30,28","30,28,55,91",0.045771315693855286,0.1335829198360443,0.05861242115497589,0.10859136283397675,0.15940654277801514,14.22492790222168,0.07257616519927979,5.314621925354004,3.4691317081451416,3.8088202476501465,2.9546689987182617,0.6503110527992249,0.3467438220977783,0.7949643135070801,0.8131734132766724,1.4767731428146362,1.3130415678024292,1.1597254276275635,0.916815459728241,0.1811578869819641,0.11703824996948242,0.25900697708129883,0.2657754123210907,0.17079247534275055,0.1409662812948227,0.2558209300041199,0.2768941819667816,4.017158508300781,12.343059539794922,5.526298999786377,3.7301859855651855,3.961843729019165,3.0900869369506836,1.7667142152786255,1.0786428451538086,1.4012877941131592,1.070818543434143,6.022124767303467,3.60884952545166,4.234282970428467,3.270664691925049
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,1,1,14x14,qwen:v1:f1:l0:h1,4.805989742279053,0.2902865707874298,0.061224489795918366,0.329744815826416,0.040960587561130524,0.059732355177402496,0.09402217715978622,"0,25","0,25,1,17",0.05934542417526245,0.15582633018493652,0.05324516445398331,0.08566935360431671,0.13772936165332794,18.117061614990234,0.09243398904800415,5.966248989105225,3.43241548538208,3.8302316665649414,2.7085187435150146,0.5049773454666138,0.29111525416374207,0.716273844242096,0.7607706785202026,2.5116467475891113,1.1718536615371704,1.5862631797790527,1.1651976108551025,0.18500550091266632,0.08202838152647018,0.28628474473953247,0.31995823979377747,0.21901287138462067,0.11222503334283829,0.33612576127052307,0.3845399022102356,5.726914405822754,11.733980178833008,5.627824783325195,3.4285824298858643,3.7192530632019043,2.615638494491577,1.7793967723846436,0.6838647723197937,0.8647587299346924,0.6080102324485779,6.656295299530029,3.1963839530944824,3.7245357036590576,2.6972804069519043
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,2,1,14x14,qwen:v1:f1:l0:h2,4.4882941246032715,0.8544259071350098,0.29591836734693877,0.3628166913986206,0.023849939927458763,0.04294139891862869,0.07992395013570786,"28,19","28,19,8,31",0.14861762523651123,0.25750845670700073,0.09467027336359024,0.13594160974025726,0.19475677609443665,47.14451217651367,0.2405332326889038,3.7685720920562744,2.0187690258026123,2.0430266857147217,1.3945614099502563,0.20206867158412933,0.8908156752586365,0.9242662191390991,0.9502082467079163,1.1925936937332153,0.5631614923477173,0.6975018978118896,0.49125194549560547,0.04417020455002785,0.443461149930954,0.5285897254943848,0.5319871306419373,0.06174612417817116,0.5017222762107849,0.5498668551445007,0.5702378153800964,9.631682395935059,13.647110939025879,3.9144539833068848,2.0509791374206543,2.165778875350952,1.4646410942077637,1.4333717823028564,0.5970835089683533,0.492999404668808,0.3542373776435852,2.406794786453247,1.502193808555603,1.4826076030731201,1.0350432395935059
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,0,3,1,14x14,qwen:v1:f1:l0:h3,4.668152332305908,0.6282196044921875,0.10204081632653061,0.368526816368103,0.05115092918276787,0.0885564461350441,0.14462876319885254,"174,21","174,21,187,30",0.0489177443087101,0.14763306081295013,0.09217480570077896,0.13022039830684662,0.1852220743894577,18.330612182617188,0.0935235321521759,4.188982963562012,2.3616974353790283,2.4014151096343994,1.790992021560669,0.8215755224227905,0.2775968611240387,0.9165012240409851,0.9266669154167175,2.9259653091430664,1.193220853805542,1.7440701723098755,1.3764396905899048,0.7995287179946899,0.25350672006607056,0.8638634085655212,0.8793769478797913,0.789909303188324,0.25095683336257935,0.8396560549736023,0.854350209236145,22.32023811340332,35.30513381958008,4.173093795776367,2.525347948074341,2.511187791824341,1.8384301662445068,1.1219501495361328,1.2261360883712769,0.9415850639343262,0.7778066992759705,4.524087429046631,2.0344488620758057,2.423006057739258,1.803623914718628
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,0,14x14,qwen:v1:f0:l8:h0,3.8561787605285645,0.5028789043426514,0.6020408163265306,0.34000658988952637,0.0361936055123806,0.05905124172568321,0.09747688472270966,"55,174","55,174,139,153",0.2518671154975891,0.4132677912712097,0.17515164613723755,0.2575992941856384,0.3602645993232727,112.74639892578125,0.5752367377281189,2.895540714263916,1.9750171899795532,1.487149715423584,1.0915874242782593,0.2576424777507782,0.8593972325325012,0.9637151956558228,0.9889125823974609,1.6991020441055298,1.0234698057174683,0.8095911741256714,0.6107531785964966,0.12858843803405762,0.44910725951194763,0.5616444945335388,0.5819326639175415,0.1101851612329483,0.54417884349823,0.6696561574935913,0.6993445754051208,25.047758102416992,53.688899993896484,2.7911016941070557,1.9611072540283203,1.473562240600586,1.0911049842834473,1.7012128829956055,1.2136093378067017,0.9358534812927246,0.6815412044525146,2.700240135192871,1.7054606676101685,1.3386530876159668,1.0025579929351807
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,0,14x14,qwen:v1:f0:l8:h1,1.6415907144546509,0.5453600287437439,0.7091836734693877,0.4443538188934326,0.09598344564437866,0.1538638472557068,0.20136448740959167,"55,174","55,174,139,69",0.13825273513793945,0.652830183506012,0.5204370021820068,0.6803184747695923,0.8345667123794556,140.67947387695312,0.7177523970603943,1.460850715637207,1.5023247003555298,0.22762612998485565,0.16585735976696014,0.4196658134460449,0.3006436824798584,1.1323537826538086,1.1793144941329956,1.0723764896392822,1.1158519983291626,0.1581551730632782,0.11401937901973724,0.20177766680717468,0.18234626948833466,0.822327196598053,0.8437986373901367,0.163784459233284,0.19618961215019226,0.9421914219856262,0.9559113383293152,36.78913116455078,50.516082763671875,1.4444149732589722,1.50018310546875,0.22494012117385864,0.16420845687389374,1.429364800453186,1.2813972234725952,0.20101337134838104,0.14437371492385864,1.317008137702942,1.3881042003631592,0.20322924852371216,0.14518842101097107
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,0,14x14,qwen:v1:f0:l8:h2,4.937728404998779,0.1667504459619522,0.05612244897959184,0.3121984004974365,0.04090410843491554,0.08125084638595581,0.12088961154222488,"174,55","174,55,139,167",0.06000733748078346,0.14368197321891785,0.046232037246227264,0.08366327732801437,0.12975427508354187,32.03675842285156,0.1634528487920761,6.080464839935303,3.6162006855010986,4.231882095336914,2.990781545639038,0.6361363530158997,0.34786346554756165,0.721148669719696,0.7525978088378906,2.141932725906372,1.5628435611724854,1.800972580909729,1.2802014350891113,0.21447210013866425,0.11161281913518906,0.3123987913131714,0.32791775465011597,0.20229889452457428,0.1298745572566986,0.2782641351222992,0.3026268780231476,19.443151473999023,60.9754638671875,5.383882522583008,3.25319242477417,3.760042428970337,2.6660141944885254,1.631378173828125,1.0577726364135742,1.1838104724884033,0.8410544395446777,6.185560703277588,3.680250406265259,4.851473331451416,3.4144787788391113
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,0,14x14,qwen:v1:f0:l8:h3,4.792527198791504,0.25412824749946594,0.10714285714285714,0.3907780647277832,0.03043726272881031,0.06075393781065941,0.10975155234336853,"1,55","1,55,5,174",0.07750625163316727,0.18428581953048706,0.05756457522511482,0.09924206137657166,0.15599651634693146,34.811649322509766,0.17761045694351196,6.099549293518066,3.3715715408325195,3.4696571826934814,2.414363145828247,0.5367399454116821,0.5129734873771667,0.7894947528839111,0.8210487961769104,2.2273550033569336,1.5970215797424316,1.8035907745361328,1.274606466293335,0.1590062379837036,0.1688484400510788,0.37285593152046204,0.39675217866897583,0.1626812070608139,0.1906234323978424,0.3684561252593994,0.4031805098056793,18.788040161132812,58.57536315917969,5.485999584197998,3.5078811645507812,3.4516303539276123,2.370330333709717,2.1739630699157715,1.1909778118133545,1.224547266960144,0.859824001789093,5.128992080688477,3.369283676147461,3.825383424758911,2.6671903133392334
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,0,1,14x14,qwen:v1:f1:l8:h0,3.767465353012085,0.4704996645450592,0.6020408163265306,0.3534811735153198,0.046462930738925934,0.08118059486150742,0.12879422307014465,"55,53","55,53,134,187",0.25513386726379395,0.4195654094219208,0.1820467859506607,0.2760656177997589,0.38664692640304565,113.77180480957031,0.5804684162139893,2.6660211086273193,1.9540246725082397,1.3656425476074219,0.978089451789856,0.30227747559547424,0.8252824544906616,0.9675456881523132,0.9982759356498718,1.80205237865448,1.140919804573059,0.8433259725570679,0.6062695980072021,0.1868985891342163,0.47153007984161377,0.6097871661186218,0.6241125464439392,0.15424267947673798,0.5497164726257324,0.7006092071533203,0.7306907773017883,22.12494659423828,50.896732330322266,2.6910672187805176,1.9443273544311523,1.3537325859069824,0.9698144793510437,1.8655407428741455,1.2756296396255493,0.8764127492904663,0.630303144454956,2.62878680229187,1.6909888982772827,1.251625895500183,0.9043348431587219
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,1,1,14x14,qwen:v1:f1:l8:h1,1.6183269023895264,0.5191484093666077,0.7755102040816326,0.3566324710845947,0.07705757766962051,0.12559545040130615,0.15803126990795135,"53,55","53,55,187,137",0.17430250346660614,0.7224594354629517,0.5305430889129639,0.6927620768547058,0.8411821722984314,151.84185791015625,0.7747033834457397,1.4426665306091309,1.431504487991333,0.21915069222450256,0.1435813158750534,0.38490918278694153,0.36359983682632446,1.1329747438430786,1.1817673444747925,1.0782912969589233,1.0344984531402588,0.154190793633461,0.0990474745631218,0.22164681553840637,0.22948786616325378,0.8059695363044739,0.8303062915802002,0.15286885201931,0.2518998086452484,0.942663311958313,0.9577813744544983,38.369667053222656,52.67617416381836,1.3998562097549438,1.4286835193634033,0.21442772448062897,0.1405455619096756,1.3601468801498413,1.2280035018920898,0.19210578501224518,0.12495171278715134,1.3858848810195923,1.3130905628204346,0.19789938628673553,0.128567174077034
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,2,1,14x14,qwen:v1:f1:l8:h2,4.937503814697266,0.17523056268692017,0.05102040816326531,0.31756603717803955,0.048528507351875305,0.08463455736637115,0.12974649667739868,"55,53","55,53,187,138",0.058565013110637665,0.14743416011333466,0.05004214122891426,0.08890523761510849,0.13925914466381073,30.211673736572266,0.15414118766784668,5.959029674530029,3.5555381774902344,4.105841159820557,2.9784131050109863,0.648267388343811,0.3315988779067993,0.7483453750610352,0.776801586151123,1.790496826171875,1.3296138048171997,1.4888359308242798,1.0895380973815918,0.18653783202171326,0.09102265536785126,0.27120840549468994,0.28413718938827515,0.19424724578857422,0.11422660201787949,0.27940797805786133,0.30924877524375916,20.47673225402832,56.87381362915039,5.035892486572266,3.3924596309661865,3.9836161136627197,2.888880729675293,1.8314149379730225,1.0028307437896729,1.2477914094924927,0.9071236252784729,6.473552227020264,3.7971160411834717,4.9386677742004395,3.589388370513916
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,8,3,1,14x14,qwen:v1:f1:l8:h3,4.781631946563721,0.2718593180179596,0.15816326530612246,0.3952922821044922,0.031908515840768814,0.06209602206945419,0.10578438639640808,"55,138","55,138,53,180",0.08522091805934906,0.1985085904598236,0.05784374848008156,0.09679535776376724,0.14961272478103638,37.562461853027344,0.19164521992206573,5.9258880615234375,3.332090377807617,3.5365254878997803,2.4252612590789795,0.5690948963165283,0.5342411398887634,0.7735406756401062,0.8128717541694641,2.0856871604919434,1.465790033340454,1.5192551612854004,1.0910860300064087,0.18699422478675842,0.19459854066371918,0.3201984465122223,0.35514914989471436,0.19864878058433533,0.22424349188804626,0.33227619528770447,0.38462546467781067,20.39784812927246,57.77857208251953,6.1680169105529785,3.4912898540496826,3.665771245956421,2.5093419551849365,1.4438796043395996,1.0996443033218384,1.083662509918213,0.7382450103759766,5.5903825759887695,3.355555534362793,3.739314079284668,2.5985636711120605
qwen3vl_visual,per_temporal_slice_spatial_attention,1,/home/wangmeiqi/.cache/huggingface/videomme/data/VP4GtrEsefk.mp4,224,16,0,0,14x14,qwen:v1:f0:l16:h0,2.7080729007720947,0.9224449992179871,0.30612244897959184,0.64989173412323,0.15640969574451447,0.2926534414291382,0.43183404207229614,"55,174","55,174,139,28",0.14853690564632416,0.2814364731311798,0.30204737186431885,0.45496708154678345,0.6426030397415161,68.99674224853516,0.3520241975784302,1.4370676279067993,1.649011492729187,0.5222511291503906,0.4138513505458832,0.6344423294067383,0.46965333819389343,1.057931661605835,1.0592666864395142,0.9699370265007019,1.4001176357269287,0.3740198612213135,0.289584219455719,0.24525049328804016,0.44000187516212463,0.8838350772857666,0.8828977346420288,0.14820826053619385,0.4793432950973511,0.8576074838638306,0.8721041679382324,34.221771240234375,69.74602508544922,1.3989472389221191,1.6350419521331787,0.5244512557983398,0.41526490449905396,1.057294249534607,1.246341586112976,0.40587714314460754,0.31919795274734497,1.1104356050491333,1.4710570573806763,0.47202569246292114,0.3767881691455841
