sample_id,sample_position,mode,current_group_count,group_index,frame_index,current_candidate_kl,singleton_candidate_kl,conditional_kl_benefit,selected_next_batch
vsi_question_3132,73,positioned_equal_mass,0,162,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,163,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,164,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,165,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,166,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,167,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,168,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,169,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,170,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,171,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,172,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,173,3,0.034279122948646545,0.04088759422302246,-0.0066084712743759155,0
vsi_question_3132,73,positioned_equal_mass,0,174,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,175,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,176,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,177,3,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,178,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,179,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,180,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,181,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,182,3,0.034279122948646545,0.02697835862636566,0.007300764322280884,0
vsi_question_3132,73,positioned_equal_mass,0,183,3,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,184,3,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,185,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,186,3,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,187,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,188,3,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,189,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,190,3,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,191,3,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,192,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,193,3,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,194,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,195,3,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,196,4,0.034279122948646545,0.05078211426734924,-0.016502991318702698,0
vsi_question_3132,73,positioned_equal_mass,0,197,4,0.034279122948646545,0.025189921259880066,0.00908920168876648,0
vsi_question_3132,73,positioned_equal_mass,0,198,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,199,4,0.034279122948646545,0.03946772962808609,-0.005188606679439545,0
vsi_question_3132,73,positioned_equal_mass,0,200,4,0.034279122948646545,0.04014211893081665,-0.005862995982170105,0
vsi_question_3132,73,positioned_equal_mass,0,201,4,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,202,4,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,203,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,204,4,0.034279122948646545,0.05261094123125076,-0.018331818282604218,0
vsi_question_3132,73,positioned_equal_mass,0,205,4,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,206,4,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,207,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,208,4,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,209,4,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,210,4,0.034279122948646545,0.049814313650131226,-0.01553519070148468,0
vsi_question_3132,73,positioned_equal_mass,0,211,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,212,4,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,213,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,214,4,0.034279122948646545,0.048468947410583496,-0.01418982446193695,0
vsi_question_3132,73,positioned_equal_mass,0,215,4,0.034279122948646545,0.031738169491291046,0.0025409534573554993,0
vsi_question_3132,73,positioned_equal_mass,0,216,4,0.034279122948646545,0.026069700717926025,0.00820942223072052,0
vsi_question_3132,73,positioned_equal_mass,0,217,4,0.034279122948646545,0.049814313650131226,-0.01553519070148468,0
vsi_question_3132,73,positioned_equal_mass,0,218,4,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,219,4,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,220,4,0.034279122948646545,0.053338423371315,-0.019059300422668457,0
vsi_question_3132,73,positioned_equal_mass,0,221,4,0.034279122948646545,0.048468947410583496,-0.01418982446193695,0
vsi_question_3132,73,positioned_equal_mass,0,222,4,0.034279122948646545,0.02396102249622345,0.010318100452423096,0
vsi_question_3132,73,positioned_equal_mass,0,223,4,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,224,4,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,225,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,226,4,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,227,4,0.034279122948646545,0.048468947410583496,-0.01418982446193695,0
vsi_question_3132,73,positioned_equal_mass,0,228,4,0.034279122948646545,0.02266553044319153,0.011613592505455017,0
vsi_question_3132,73,positioned_equal_mass,0,229,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,230,4,0.034279122948646545,0.025585316121578217,0.008693806827068329,0
vsi_question_3132,73,positioned_equal_mass,0,231,4,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,232,4,0.034279122948646545,0.036386072635650635,-0.0021069496870040894,0
vsi_question_3132,73,positioned_equal_mass,0,233,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,234,4,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
vsi_question_3132,73,positioned_equal_mass,0,235,4,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,236,4,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,237,4,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,238,4,0.034279122948646545,0.034279122948646545,0.0,0
vsi_question_3132,73,positioned_equal_mass,0,239,4,0.034279122948646545,0.03601061552762985,-0.0017314925789833069,0
vsi_question_3132,73,positioned_equal_mass,0,240,4,0.034279122948646545,0.02320360392332077,0.011075519025325775,0
vsi_question_3132,73,positioned_equal_mass,0,241,4,0.034279122948646545,0.03423213213682175,4.6990811824798584e-05,0
vsi_question_3132,73,positioned_equal_mass,0,242,4,0.034279122948646545,0.0221901535987854,0.012088969349861145,1
vsi_question_3132,73,positioned_equal_mass,0,243,4,0.034279122948646545,0.02947229892015457,0.004806824028491974,0
vsi_question_3132,73,positioned_equal_mass,0,244,4,0.034279122948646545,0.02250365912914276,0.011775463819503784,0
